res/umts-temporal-time-windows/14/alpha_0.log,;;;; Solution Found,,1.72,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_1.log,;;;; Solution Found,,1.82,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_10000.log,;;;; Solution Found,,1.64,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_f_-1.log,;;;; Solution Found,,1.63,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_f_-10000.log,;;;; Solution Found,,1.57,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_f_0.1.log,;;;; Solution Found,,1.56,1695,138,1693,1574
res/umts-temporal-time-windows/14/alpha_f_0.log,;;;; Solution Found,,1.58,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_f_1.log,;;;; Solution Found,,1.58,1695,138,1693,1574
res/umts-temporal-time-windows/14/alpha_f_10000.log,;;;; Solution Found,,1.64,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_-1.log,;;;; Solution Found,,1.59,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_-10000.log,;;;; Solution Found,,1.81,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_0.1.log,;;;; Solution Found,,1.57,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_0.log,;;;; Solution Found,,1.56,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_1.log,;;;; Solution Found,,1.54,1701,138,1699,1574
res/umts-temporal-time-windows/14/alpha_ms_10000.log,;;;; Solution Found,,1.57,1701,138,1699,1574
res/umts-temporal-time-windows/14/h.log,;;;; Solution Found,,0.49,458,41,456,1652
res/umts-temporal-time-windows/14/h_fs.log,;;;; Solution Found,,0.49,458,41,456,1652
res/umts-temporal-time-windows/14/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_10000.log,;;;; Solution Found,,4.13,2432,406,2412,1737.01
res/umts-temporal-time-windows/15/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_f_10000.log,;;;; Solution Found,,4.30,2504,426,2482,1737.01
res/umts-temporal-time-windows/15/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/15/alpha_ms_10000.log,;;;; Solution Found,,4.13,2430,406,2409,1737.01
res/umts-temporal-time-windows/15/h.log,;;;; Solution Found,,0.82,610,57,608,1737.01
res/umts-temporal-time-windows/15/h_fs.log,;;;; Solution Found,,0.80,610,57,608,1737.01
res/umts-temporal-time-windows/15/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_10000.log,;;;; Solution Found,,5.40,3135,693,3090,1742.01
res/umts-temporal-time-windows/16/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_f_10000.log,;;;; Solution Found,,6.80,3992,976,3889,1742.01
res/umts-temporal-time-windows/16/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/16/alpha_ms_10000.log,;;;; Solution Found,,5.20,3085,684,3039,1742.01
res/umts-temporal-time-windows/16/h.log,;;;; Solution Found,,0.78,591,54,589,1742.01
res/umts-temporal-time-windows/16/h_fs.log,;;;; Solution Found,,0.80,591,54,589,1742.01
res/umts-temporal-time-windows/16/h_ms.log,,,,,,,
res/umts-temporal-time-windows/17/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_10000.log,;;;; Solution Found,,6.73,3677,765,3601,1756.01
res/umts-temporal-time-windows/17/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_f_10000.log,;;;; Solution Found,,3.45,2213,398,2172,1678
res/umts-temporal-time-windows/17/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/17/alpha_ms_10000.log,;;;; Solution Found,,6.26,3616,742,3533,1756.01
res/umts-temporal-time-windows/17/h.log,;;;; Solution Found,,0.88,591,55,589,1756.01
res/umts-temporal-time-windows/17/h_fs.log,;;;; Solution Found,,0.84,591,55,589,1756.01
res/umts-temporal-time-windows/17/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/18/alpha_-1.log,;;;; Solution Found,,2.02,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_-10000.log,;;;; Solution Found,,1.97,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_0.1.log,;;;; Solution Found,,1.90,1821,151,1819,1584.01
res/umts-temporal-time-windows/18/alpha_0.log,;;;; Solution Found,,1.90,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_1.log,;;;; Solution Found,,1.91,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_10000.log,;;;; Solution Found,,1.89,1818,151,1816,1584.01
res/umts-temporal-time-windows/18/alpha_f_-1.log,;;;; Solution Found,,1.99,1821,151,1819,1584.01
res/umts-temporal-time-windows/18/alpha_f_-10000.log,;;;; Solution Found,,2.11,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_f_0.1.log,;;;; Solution Found,,1.95,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_f_0.log,;;;; Solution Found,,2.11,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_f_1.log,;;;; Solution Found,,1.93,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_f_10000.log,;;;; Solution Found,,1.94,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_ms_-1.log,;;;; Solution Found,,1.99,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_ms_-10000.log,;;;; Solution Found,,1.96,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_ms_0.1.log,;;;; Solution Found,,1.99,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_ms_0.log,;;;; Solution Found,,1.94,1821,151,1819,1584.01
res/umts-temporal-time-windows/18/alpha_ms_1.log,;;;; Solution Found,,2.09,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/alpha_ms_10000.log,;;;; Solution Found,,2.11,1832,151,1830,1584.01
res/umts-temporal-time-windows/18/h.log,;;;; Solution Found,,0.74,605,54,603,1753.01
res/umts-temporal-time-windows/18/h_fs.log,;;;; Solution Found,,0.74,605,54,603,1753.01
res/umts-temporal-time-windows/18/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/19/alpha_-1.log,;;;; Solution Found,,2.58,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_-10000.log,;;;; Solution Found,,2.82,2268,249,2266,1743.01
res/umts-temporal-time-windows/19/alpha_0.1.log,;;;; Solution Found,,2.43,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_0.log,;;;; Solution Found,,2.69,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_1.log,;;;; Solution Found,,2.46,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_10000.log,;;;; Solution Found,,1.44,1301,151,1299,1743.01
res/umts-temporal-time-windows/19/alpha_f_-1.log,;;;; Solution Found,,2.48,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_f_-10000.log,;;;; Solution Found,,2.54,2268,249,2266,1743.01
res/umts-temporal-time-windows/19/alpha_f_0.1.log,;;;; Solution Found,,2.44,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_f_0.log,;;;; Solution Found,,2.48,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_f_1.log,;;;; Solution Found,,2.70,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_f_10000.log,;;;; Solution Found,,1.43,1301,151,1299,1743.01
res/umts-temporal-time-windows/19/alpha_ms_-1.log,;;;; Solution Found,,2.44,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_ms_-10000.log,;;;; Solution Found,,2.58,2268,249,2266,1743.01
res/umts-temporal-time-windows/19/alpha_ms_0.1.log,;;;; Solution Found,,2.56,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_ms_0.log,;;;; Solution Found,,2.70,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_ms_1.log,;;;; Solution Found,,2.56,2191,235,2189,1743.01
res/umts-temporal-time-windows/19/alpha_ms_10000.log,;;;; Solution Found,,1.44,1301,151,1299,1743.01
res/umts-temporal-time-windows/19/h.log,;;;; Solution Found,,0.74,628,54,626,1743.01
res/umts-temporal-time-windows/19/h_fs.log,;;;; Solution Found,,0.70,628,54,626,1743.01
res/umts-temporal-time-windows/19/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/2/alpha_-1.log,;;;; Solution Found,,1.07,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_-10000.log,;;;; Solution Found,,1.21,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_0.1.log,;;;; Solution Found,,1.15,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_0.log,;;;; Solution Found,,1.12,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_1.log,;;;; Solution Found,,1.22,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_10000.log,;;;; Solution Found,,1.11,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_-1.log,;;;; Solution Found,,1.12,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_-10000.log,;;;; Solution Found,,1.12,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_0.1.log,;;;; Solution Found,,1.11,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_0.log,;;;; Solution Found,,1.24,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_1.log,;;;; Solution Found,,1.09,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_f_10000.log,;;;; Solution Found,,1.24,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_ms_-1.log,;;;; Solution Found,,1.11,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_ms_-10000.log,;;;; Solution Found,,1.09,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_ms_0.1.log,;;;; Solution Found,,1.07,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_ms_0.log,;;;; Solution Found,,1.23,1353,112,1351,1498
res/umts-temporal-time-windows/2/alpha_ms_1.log,;;;; Solution Found,,1.15,1355,112,1353,1498
res/umts-temporal-time-windows/2/alpha_ms_10000.log,;;;; Solution Found,,1.24,1355,112,1353,1498
res/umts-temporal-time-windows/2/h.log,;;;; Solution Found,,0.19,147,15,145,1498
res/umts-temporal-time-windows/2/h_fs.log,;;;; Solution Found,,0.19,147,15,145,1498
res/umts-temporal-time-windows/2/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_10000.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_f_10000.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/20/alpha_ms_10000.log,,,,,,,0
res/umts-temporal-time-windows/20/h.log,;;;; Solution Found,,7.09,4180,418,4178,1825.01
res/umts-temporal-time-windows/20/h_fs.log,;;;; Solution Found,,6.81,4180,418,4178,1825.01
res/umts-temporal-time-windows/20/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_10000.log,;;;; Solution Found,,5.31,2978,590,2897,1823.01
res/umts-temporal-time-windows/21/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_f_10000.log,;;;; Solution Found,,6.84,3629,798,3500,1823.01
res/umts-temporal-time-windows/21/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/21/alpha_ms_10000.log,;;;; Solution Found,,5.33,3015,596,2920,1823.01
res/umts-temporal-time-windows/21/h.log,;;;; Solution Found,,1.34,931,70,929,1811.01
res/umts-temporal-time-windows/21/h_fs.log,;;;; Solution Found,,1.48,931,70,929,1811.01
res/umts-temporal-time-windows/21/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/22/alpha_-1.log,;;;; Solution Found,,10.97,5671,726,5667,1808.01
res/umts-temporal-time-windows/22/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/22/alpha_0.1.log,;;;; Solution Found,,12.80,6507,837,6501,1808.01
res/umts-temporal-time-windows/22/alpha_0.log,;;;; Solution Found,,11.15,5707,729,5703,1808.01
res/umts-temporal-time-windows/22/alpha_1.log,;;;; Solution Found,,9.99,5665,722,5661,1808.01
res/umts-temporal-time-windows/22/alpha_10000.log,;;;; Solution Found,,4.80,2844,305,2842,1808.01
res/umts-temporal-time-windows/22/alpha_f_-1.log,;;;; Solution Found,,12.59,6607,849,6602,1808.01
res/umts-temporal-time-windows/22/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/22/alpha_f_0.1.log,;;;; Solution Found,,12.95,6380,841,6370,1808.01
res/umts-temporal-time-windows/22/alpha_f_0.log,;;;; Solution Found,,10.70,5698,730,5694,1808.01
res/umts-temporal-time-windows/22/alpha_f_1.log,;;;; Solution Found,,11.22,5713,731,5709,1808.01
res/umts-temporal-time-windows/22/alpha_f_10000.log,;;;; Solution Found,,3.25,2208,236,2206,1808.01
res/umts-temporal-time-windows/22/alpha_ms_-1.log,;;;; Solution Found,,10.55,5697,728,5693,1808.01
res/umts-temporal-time-windows/22/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/22/alpha_ms_0.1.log,;;;; Solution Found,,11.38,5923,766,5918,1808.01
res/umts-temporal-time-windows/22/alpha_ms_0.log,;;;; Solution Found,,10.48,5684,726,5680,1808.01
res/umts-temporal-time-windows/22/alpha_ms_1.log,;;;; Solution Found,,12.77,6520,834,6515,1808.01
res/umts-temporal-time-windows/22/alpha_ms_10000.log,;;;; Solution Found,,6.02,3316,384,3307,1808.01
res/umts-temporal-time-windows/22/h.log,;;;; Solution Found,,2.17,1425,143,1423,1808.01
res/umts-temporal-time-windows/22/h_fs.log,;;;; Solution Found,,2.37,1425,143,1423,1808.01
res/umts-temporal-time-windows/22/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_10000.log,;;;; Solution Found,,4.62,2825,300,2823,1834.01
res/umts-temporal-time-windows/23/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_f_10000.log,;;;; Solution Found,,4.15,2594,271,2592,1834.01
res/umts-temporal-time-windows/23/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/23/alpha_ms_10000.log,;;;; Solution Found,,3.86,2585,271,2583,1834.01
res/umts-temporal-time-windows/23/h.log,;;;; Solution Found,,1.11,934,67,932,1838.01
res/umts-temporal-time-windows/23/h_fs.log,;;;; Solution Found,,1.12,934,67,932,1838.01
res/umts-temporal-time-windows/23/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/24/alpha_-1.log,;;;; Solution Found,,7.70,5212,495,5210,1799.01
res/umts-temporal-time-windows/24/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/24/alpha_0.1.log,;;;; Solution Found,,7.16,5144,486,5142,1721.01
res/umts-temporal-time-windows/24/alpha_0.log,;;;; Solution Found,,6.81,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_1.log,;;;; Solution Found,,7.53,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_10000.log,;;;; Solution Found,,2.19,1730,171,1728,1721.01
res/umts-temporal-time-windows/24/alpha_f_-1.log,;;;; Solution Found,,7.61,5144,486,5142,1721.01
res/umts-temporal-time-windows/24/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/24/alpha_f_0.1.log,;;;; Solution Found,,7.03,5144,486,5142,1721.01
res/umts-temporal-time-windows/24/alpha_f_0.log,;;;; Solution Found,,7.22,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_f_1.log,;;;; Solution Found,,6.91,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_f_10000.log,;;;; Solution Found,,2.21,1730,171,1728,1721.01
res/umts-temporal-time-windows/24/alpha_ms_-1.log,;;;; Solution Found,,7.64,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/24/alpha_ms_0.1.log,;;;; Solution Found,,7.44,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_ms_0.log,;;;; Solution Found,,7.06,5143,486,5141,1721.01
res/umts-temporal-time-windows/24/alpha_ms_1.log,;;;; Solution Found,,7.26,5113,484,5111,1721.01
res/umts-temporal-time-windows/24/alpha_ms_10000.log,;;;; Solution Found,,2.45,1762,174,1760,1799.01
res/umts-temporal-time-windows/24/h.log,;;;; Solution Found,,1.31,878,72,876,1799.01
res/umts-temporal-time-windows/24/h_fs.log,;;;; Solution Found,,1.29,878,72,876,1799.01
res/umts-temporal-time-windows/24/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_10000.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_f_10000.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/25/alpha_ms_10000.log,,,,,,,0
res/umts-temporal-time-windows/25/h.log,;;;; Solution Found,,1.62,1068,80,1066,1879.01
res/umts-temporal-time-windows/25/h_fs.log,;;;; Solution Found,,1.52,1068,80,1066,1879.01
res/umts-temporal-time-windows/25/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_10000.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_0.1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_0.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_f_10000.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_-1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_0.1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_0.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_1.log,,,,,,,0
res/umts-temporal-time-windows/26/alpha_ms_10000.log,;;;; Solution Found,,3.40,2165,191,2163,1845.01
res/umts-temporal-time-windows/26/h.log,;;;; Solution Found,,1.62,1130,80,1128,1839.01
res/umts-temporal-time-windows/26/h_fs.log,;;;; Solution Found,,1.62,1130,80,1128,1839.01
res/umts-temporal-time-windows/26/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/27/alpha_-1.log,;;;; Solution Found,,7.79,4690,498,4688,1790.01
res/umts-temporal-time-windows/27/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/27/alpha_0.1.log,;;;; Solution Found,,7.98,4693,498,4691,1790.01
res/umts-temporal-time-windows/27/alpha_0.log,;;;; Solution Found,,8.06,4702,498,4700,1790.01
res/umts-temporal-time-windows/27/alpha_1.log,;;;; Solution Found,,7.60,4701,498,4699,1790.01
res/umts-temporal-time-windows/27/alpha_10000.log,,,,,,,0
res/umts-temporal-time-windows/27/alpha_f_-1.log,;;;; Solution Found,,8.05,4699,498,4697,1790.01
res/umts-temporal-time-windows/27/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/27/alpha_f_0.1.log,;;;; Solution Found,,7.63,4693,498,4691,1790.01
res/umts-temporal-time-windows/27/alpha_f_0.log,;;;; Solution Found,,7.81,4694,498,4692,1790.01
res/umts-temporal-time-windows/27/alpha_f_1.log,;;;; Solution Found,,7.84,4702,498,4700,1790.01
res/umts-temporal-time-windows/27/alpha_f_10000.log,;;;; Solution Found,,2.69,1757,189,1755,1884.01
res/umts-temporal-time-windows/27/alpha_ms_-1.log,;;;; Solution Found,,7.78,4695,498,4693,1790.01
res/umts-temporal-time-windows/27/alpha_ms_-10000.log,,,,,,,0
res/umts-temporal-time-windows/27/alpha_ms_0.1.log,;;;; Solution Found,,8.08,4695,498,4693,1790.01
res/umts-temporal-time-windows/27/alpha_ms_0.log,;;;; Solution Found,,7.80,4690,498,4688,1790.01
res/umts-temporal-time-windows/27/alpha_ms_1.log,;;;; Solution Found,,7.79,4693,498,4691,1790.01
res/umts-temporal-time-windows/27/alpha_ms_10000.log,;;;; Solution Found,,124.39,22579,2858,22278,1884.01
res/umts-temporal-time-windows/27/h.log,;;;; Solution Found,,2.13,1282,101,1280,1884.01
res/umts-temporal-time-windows/27/h_fs.log,;;;; Solution Found,,2.20,1282,101,1280,1884.01
res/umts-temporal-time-windows/27/h_ms.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_-1.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_-10000.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_0.1.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_0.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_1.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_10000.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_f_-1.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_f_-10000.log,,,,,,,0
res/umts-temporal-time-windows/28/alpha_f_0.1.log,,,,,,,0
